job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills,job_posted_month
Data Analyst,Master Data Analyst (w/m/x),Germany,via LinkedIn,Full-time and Part-time,False,Germany,2023-09-26 13:14:45,True,False,Germany,,,,Webasto Group,['excel'],{'analyst_tools': ['excel']},Sep
Data Scientist,Consultant (m/w/d) Data Scientist / AI Garage,Germany,via BeBee,Full-time,False,Germany,2023-10-17 13:15:59,False,False,Germany,,,,Capgemini,,,Oct
Data Analyst,Publicis Media - Data Analyst im Bereich Data Science (m/w/d) - Berlin,Germany,via LinkedIn,Full-time,False,Germany,2023-06-21 13:23:24,True,False,Germany,,,,Publicis Media Germany,"['sql', 'python', 'spark', 'pandas', 'tableau', 'excel', 'powerpoint']","{'analyst_tools': ['tableau', 'excel', 'powerpoint'], 'libraries': ['spark', 'pandas'], 'programming': ['sql', 'python']}",Jun
Data Scientist,Data,Germany,via BeBee,Full-time,False,Germany,2023-10-30 13:11:38,False,False,Germany,,,,Hays,"['java', 'python', 'sql']","{'programming': ['java', 'python', 'sql']}",Oct
Data Engineer,Wirtschaftsinformatiker als Data Engineer (m/w/d),Germany,via StepStone,Full-time,False,Germany,2023-01-25 14:00:09,False,False,Germany,,,,CODAN Medizinische Geräte GmbH,['sql'],{'programming': ['sql']},Jan
Data Analyst,Data Analyst,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-02-19 13:14:10,False,False,Germany,,,,GfK Growth from Knowledge,"['unix', 'word', 'excel', 'powerpoint', 'jira', 'confluence']","{'analyst_tools': ['word', 'excel', 'powerpoint'], 'async': ['jira', 'confluence'], 'os': ['unix']}",Feb
Data Engineer,Data Engineer (f/m/d),Germany,via Four States Jobs,Full-time,False,Germany,2023-06-02 13:37:51,False,False,Germany,,,,Trusted Shops AG,"['go', 'python', 'sql', 'aws', 'airflow']","{'cloud': ['aws'], 'libraries': ['airflow'], 'programming': ['go', 'python', 'sql']}",Jun
Senior Data Scientist,"Senior Data Scientist (f,m,d – remote)",Germany,via LinkedIn,Full-time,False,Germany,2023-06-05 13:38:32,False,False,Germany,,,,Hello Inside,"['python', 'postgresql', 'firebase', 'firebase', 'aws', 'flutter', 'jupyter', 'pandas', 'graphql', 'node.js', 'terraform', 'gitlab', 'docker', 'jira', 'confluence', 'slack']","{'async': ['jira', 'confluence'], 'cloud': ['firebase', 'aws'], 'databases': ['postgresql', 'firebase'], 'libraries': ['flutter', 'jupyter', 'pandas', 'graphql'], 'other': ['terraform', 'gitlab', 'docker'], 'programming': ['python'], 'sync': ['slack'], 'webframeworks': ['node.js']}",Jun
Data Scientist,Data Scientist (m/w/d),Germany,via LinkedIn,Full-time,False,Germany,2023-08-10 13:41:49,False,False,Germany,,,,Valeo,"['python', 'c++', 'pytorch', 'docker']","{'libraries': ['pytorch'], 'other': ['docker'], 'programming': ['python', 'c++']}",Aug
Data Scientist,Principal Data Scientist,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-04-22 13:11:42,False,False,Germany,,,,VR Smart Guide GmbH,"['python', 'sql']","{'programming': ['python', 'sql']}",Apr
Data Scientist,Data Scientist,Germany,via BeBee,Full-time and Part-time,False,Germany,2023-09-27 13:14:59,False,False,Germany,,,,auticon,"['python', 'r', 'matlab', 'hadoop', 'spark', 'tensorflow', 'scikit-learn']","{'libraries': ['hadoop', 'spark', 'tensorflow', 'scikit-learn'], 'programming': ['python', 'r', 'matlab']}",Sep
Senior Data Engineer,Senior Data Engineer (f/m/d),Germany,via LinkedIn,Full-time,False,Germany,2023-11-28 13:20:57,False,False,Germany,,,,European Commodity Clearing AG,"['gcp', 'azure']","{'cloud': ['gcp', 'azure']}",Nov
Senior Data Engineer,Senior Data Engineer,Germany,via LinkedIn,Full-time,False,Germany,2023-01-19 14:05:45,True,False,Germany,,,,Tekaris GmbH,"['t-sql', 'powershell', 'ssis', 'power bi']","{'analyst_tools': ['ssis', 'power bi'], 'programming': ['t-sql', 'powershell']}",Jan
Data Engineer,Data Engineer Marketing Automation & Communication (w/m/d),Germany,via WANE Jobs,Full-time,False,Germany,2023-03-08 13:14:58,True,False,Germany,,,,dmTECH GmbH,"['sql', 'python', 'scala', 'java', 'hadoop', 'spark', 'kafka', 'airflow']","{'libraries': ['hadoop', 'spark', 'kafka', 'airflow'], 'programming': ['sql', 'python', 'scala', 'java']}",Mar
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-09-28 13:50:57,False,False,Germany,,,,Capgemini Engineering,"['r', 'python', 'sql', 'aws', 'gcp', 'azure', 'airflow', 'flow', 'git', 'docker']","{'cloud': ['aws', 'gcp', 'azure'], 'libraries': ['airflow'], 'other': ['flow', 'git', 'docker'], 'programming': ['r', 'python', 'sql']}",Sep
Data Analyst,(Senior) Consultant - Data Analyst (m/w/d),Germany,via LinkedIn,Full-time,False,Germany,2023-02-15 13:33:54,True,False,Germany,,,,Reply,"['python', 'javascript', 'tableau', 'qlik', 'alteryx']","{'analyst_tools': ['tableau', 'qlik', 'alteryx'], 'programming': ['python', 'javascript']}",Feb
Data Analyst,Business- / Data Analyst (m/w/d),Germany,via StepStone,Full-time,False,Germany,2023-01-11 13:23:28,True,False,Germany,,,,Sedo GmbH,"['vba', 'mysql']","{'databases': ['mysql'], 'programming': ['vba']}",Jan
Data Analyst,Data Analyst - Market Dynamics - (m/w/d),Germany,via LinkedIn,Full-time,False,Germany,2023-06-05 13:38:05,True,False,Germany,,,,INSIGHT Health GmbH,"['power bi', 'excel']","{'analyst_tools': ['power bi', 'excel']}",Jun
Data Analyst,Data Analyst & Data Management (m/w/d) - als Werkstudent:in in...,Germany,via LinkedIn,Full-time,False,Germany,2023-07-17 13:53:47,True,False,Germany,,,,kiresult,['python'],{'programming': ['python']},Jul
Senior Data Engineer,Senior Data Engineer,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-06-19 13:36:27,True,False,Germany,,,,Prematch Sports GmbH,"['python', 'sql', 'postgresql', 'aws', 'kubernetes', 'pulumi']","{'cloud': ['aws'], 'databases': ['postgresql'], 'other': ['kubernetes', 'pulumi'], 'programming': ['python', 'sql']}",Jun
Software Engineer,"Senior Software Engineer, Python/Machine Learning",Germany,via BeBee,Full-time,False,Germany,2023-11-20 13:17:48,True,False,Germany,,,,TUI Group,"['java', 'javascript', 'typescript', 'aws', 'spring']","{'cloud': ['aws'], 'libraries': ['spring'], 'programming': ['java', 'javascript', 'typescript']}",Nov
Data Scientist,MACHINE LEARNING ENGINEER/DATA SCIENTIST,Germany,via BeBee,Full-time,False,Germany,2023-09-08 14:02:12,False,False,Germany,,,,Zecha Hartmetall-Werkzeugfabrikation GmbH,"['java', 'python']","{'programming': ['java', 'python']}",Sep
Data Engineer,Data Engineer (m/f/d),Germany,via LinkedIn,Full-time,False,Germany,2023-06-21 13:23:57,False,False,Germany,,,,Thinksurance,"['python', 'java', 'gcp', 'aws', 'azure', 'databricks']","{'cloud': ['gcp', 'aws', 'azure', 'databricks'], 'programming': ['python', 'java']}",Jun
Data Scientist,Data Scientist (m/f/d),Germany,via LinkedIn,Full-time,False,Germany,2023-01-20 14:08:39,False,False,Germany,,,,aimpower GmbH,"['python', 'aws', 'pandas', 'numpy', 'pytorch']","{'cloud': ['aws'], 'libraries': ['pandas', 'numpy', 'pytorch'], 'programming': ['python']}",Jan
Data Analyst,Praktikum im Bereich Digital Transformation – Data Analytics ...,Germany,via Stepstone,Full-time,False,Germany,2023-08-14 06:20:55,False,False,Germany,,,,Lange Uhren GmbH,"['python', 'r']","{'programming': ['python', 'r']}",Aug
Machine Learning Engineer,Machine Learning Engineer / Data Scientist (all gender) - Rf.-Nr...,Germany,via LinkedIn,Full-time,False,Germany,2023-10-10 06:16:10,False,False,Germany,,,,ALTEN Consulting Services,"['python', 'tensorflow']","{'libraries': ['tensorflow'], 'programming': ['python']}",Oct
Senior Data Scientist,Senior Data Scientist - Data Language Team,Germany,via Red Hat,Full-time,False,Germany,2023-06-07 06:55:32,False,False,Germany,,,,Red Hat Software,"['python', 'aws', 'hugging face', 'tensorflow', 'keras', 'pytorch']","{'cloud': ['aws'], 'libraries': ['hugging face', 'tensorflow', 'keras', 'pytorch'], 'programming': ['python']}",Jun
Data Analyst,Praktikum im Ressort Marketing als Data Analyst (6 Monate),Germany,via Stepstone,Full-time and Internship,False,Germany,2023-11-24 06:17:29,False,False,Germany,,,,TARGOBANK,"['sas', 'sas', 'sql', 'r', 'python', 'excel', 'spss']","{'analyst_tools': ['sas', 'excel', 'spss'], 'programming': ['sas', 'sql', 'r', 'python']}",Nov
Data Analyst,Quereinstieg als Consultant (m/w/d) Data & Analytics,Germany,via Star Job Search,Full-time,False,Germany,2023-07-01 06:10:32,True,False,Germany,,,,T.CON GmbH & Co. KG,['sap'],{'analyst_tools': ['sap']},Jul
Data Analyst,Crm Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-09-21 06:25:48,True,False,Germany,,,,Vorwerk Deutschland Stiftung & Co. KG,,,Sep
Data Scientist,Data Scientist Mit Fokus Auf Erfahrungsanalysen,Germany,via BeBee,Full-time,False,Germany,2023-10-23 06:11:26,False,False,Germany,,,,Hannover Rück SE,,,Oct
Data Analyst,Data Analyst (m/f/d),Germany,via Dexcom Careers,Full-time,False,Germany,2023-05-03 06:49:20,False,False,Germany,,,,Dexcom,"['sql', 'oracle', 'aws', 'gcp', 'redshift', 'tableau', 'flow', 'github']","{'analyst_tools': ['tableau'], 'cloud': ['oracle', 'aws', 'gcp', 'redshift'], 'other': ['flow', 'github'], 'programming': ['sql']}",May
Senior Data Scientist,Senior Data Science Consultant,Germany,via BeBee,Full-time,False,Germany,2023-09-23 06:27:40,False,False,Germany,,,,aifora GmbH,,,Sep
Data Analyst,Team Lead Data Analytics,Germany,via BeBee,Full-time,False,Germany,2023-11-18 06:34:46,True,False,Germany,,,,flaschenpost SE,,,Nov
Data Analyst,Data analyst,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-08-06 06:57:03,True,False,Germany,,,,Hays,['power bi'],{'analyst_tools': ['power bi']},Aug
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-09-23 06:27:38,False,False,Germany,,,,Bundesanstalt für Straßenwesen (BASt),,,Sep
Data Engineer,Data-Engineer (m/w/d),Germany,via Indeed,Full-time,False,Germany,2023-09-27 06:15:13,False,False,Germany,,,,Finanzamt Kassel,"['sql', 'spark', 'kafka']","{'libraries': ['spark', 'kafka'], 'programming': ['sql']}",Sep
Data Analyst,Dutch-speaking Online Data Analyst,Germany,via BeBee Deutschland,Part-time,False,Germany,2023-06-24 06:16:30,False,False,Germany,,,,Jobs Europe AB,,,Jun
Data Scientist,Data Scientist Im Operativen Einkauf,Germany,via BeBee,Full-time,False,Germany,2023-09-21 06:26:13,False,False,Germany,,,,NOWEDA Apothekergenossenschaft eG,,,Sep
Data Analyst,Digital Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-09-19 06:14:09,True,False,Germany,,,,Würth Deutschland,,,Sep
Data Analyst,Data Analyst,Germany,via LinkedIn,Full-time,False,Germany,2023-10-30 06:11:16,True,False,Germany,,,,Parker B Associates,"['python', 'sql', 'power bi']","{'analyst_tools': ['power bi'], 'programming': ['python', 'sql']}",Oct
Data Scientist,Data Specialist (m/w/d) (Data Scientist),Germany,via StepStone,Full-time,False,Germany,2023-05-13 06:46:29,False,False,Germany,,,,Fugro Germany Land GmbH,,,May
Software Engineer,(Senior) Web Analytics Engineer (m/f/d),Germany,via Ai-Jobs.net,Full-time,False,Germany,2023-12-14 06:15:50,True,False,Germany,year,158500.0,,BAUHAUS,"['sql', 'javascript', 'firebase', 'firebase']","{'cloud': ['firebase'], 'databases': ['firebase'], 'programming': ['sql', 'javascript']}",Dec
Machine Learning Engineer,Machine Learning Engineer,Germany,via BeBee,Full-time,False,Germany,2023-09-17 06:12:03,False,False,Germany,,,,Vivid Resourcing Ltd,"['python', 'azure', 'terraform', 'docker', 'kubernetes', 'git']","{'cloud': ['azure'], 'other': ['terraform', 'docker', 'kubernetes', 'git'], 'programming': ['python']}",Sep
Data Scientist,Data Scientist with Focus on Machine Learning as a Customer Service,Germany,via ProActuary,Full-time,False,Germany,2023-05-25 06:32:48,False,False,Germany,,,,Hannover Re,"['r', 'python']","{'programming': ['r', 'python']}",May
Data Analyst,Risk Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-10-09 06:35:42,True,False,Germany,,,,TARGOBANK AG,,,Oct
Data Analyst,(Senior) People Data Analyst (m/w/x),Germany,via Ai-Jobs.net,Full-time,False,Germany,2023-05-15 07:18:25,False,False,Germany,year,111175.0,,Grover,"['excel', 'power bi']","{'analyst_tools': ['excel', 'power bi']}",May
Data Scientist,Data Engineer/Scientist,Germany,via BeBee,Full-time,False,Germany,2023-11-26 06:37:38,False,False,Germany,,,,Neuroloop GmbH,"['python', 'sql', 'azure', 'databricks', 'git']","{'cloud': ['azure', 'databricks'], 'other': ['git'], 'programming': ['python', 'sql']}",Nov
Data Scientist,Intern: Data Science,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-11-12 06:32:29,False,False,Germany,,,,Deloitte,,,Nov
Cloud Engineer,(Senior) Content Analyst,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-10-18 06:13:57,False,False,Germany,,,,CSA Guidance Consulting,,,Oct
Business Analyst,Financial Analyst,Germany,via My Stateline Jobs,Full-time,False,Germany,2023-05-28 06:14:48,True,False,Germany,,,,Infinix Immigration Service Private Limited,,,May
Data Scientist,Junior/Mid-Senior Data Scientist - Commercial Excellence (m/f/d),Germany,via LinkedIn,Full-time,False,Germany,2023-09-28 06:50:59,False,False,Germany,,,,Buynomics,['python'],{'programming': ['python']},Sep
Data Scientist,Teamleiter (w/m/d) Data,Germany,via BeBee,Full-time,False,Germany,2023-10-08 06:33:56,True,False,Germany,,,,regio iT gesellschaft für informationstechnologie mbh,,,Oct
Senior Data Engineer,Senior Data Engineer,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-02-05 06:25:53,True,False,Germany,,,,MBN Solutions,"['python', 'java', 'spark']","{'libraries': ['spark'], 'programming': ['python', 'java']}",Feb
Data Analyst,"German Speaking Data Analyst, Malta JID:7427",Germany,via Trabajo.org,Full-time,False,Germany,2023-03-07 06:40:44,False,False,Germany,,,,SpotOn Connections,"['excel', 'flow']","{'analyst_tools': ['excel'], 'other': ['flow']}",Mar
Data Engineer,Data Engineers,Germany,via BeBee,Part-time,False,Germany,2023-09-21 06:26:24,False,False,Germany,,,,drjve AG,"['sql', 'python', 'scala', 'java', 'nosql', 'azure', 'spark', 'power bi']","{'analyst_tools': ['power bi'], 'cloud': ['azure'], 'libraries': ['spark'], 'programming': ['sql', 'python', 'scala', 'java', 'nosql']}",Sep
Data Analyst,Data Analyst (m/w/d). Job in Bahnhofsvorstadt My Valley Jobs Today,Germany,via My Valley Jobs Today,Full-time,False,Germany,2023-03-23 06:18:24,False,False,Germany,,,,ENERCON,"['sap', 'excel', 'sharepoint', 'power bi', 'flow']","{'analyst_tools': ['sap', 'excel', 'sharepoint', 'power bi'], 'other': ['flow']}",Mar
Data Analyst,Marketing Data Analyst (m/w/x),Germany,via My ArkLaMiss Jobs,Full-time,False,Germany,2023-07-18 06:39:55,True,False,Germany,,,,sevDesk GmbH,"['sql', 'slack']","{'programming': ['sql'], 'sync': ['slack']}",Jul
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-09-21 06:26:09,False,False,Germany,,,,ÖRAG Rechtsschutzversicherungs-AG,,,Sep
Data Analyst,Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-12-14 06:15:52,False,False,Germany,,,,BITE GmbH,"['python', 'sql']","{'programming': ['python', 'sql']}",Dec
Data Engineer,Data Excellence Engineer,Germany,via BeBee,Full-time and Part-time,False,Germany,2023-10-06 06:12:57,True,False,Germany,,,,ERGO Digital Ventures AG,,,Oct
Senior Data Analyst,Senior Data Analyst/Scientist (f/m/d),Germany,via Adzuna.de,Full-time,False,Germany,2023-04-19 06:17:34,False,False,Germany,,,,Siemens,"['go', 'sql', 'react', 'gdpr', 'excel', 'powerpoint', 'sap', 'ms access', 'tableau']","{'analyst_tools': ['excel', 'powerpoint', 'sap', 'ms access', 'tableau'], 'libraries': ['react', 'gdpr'], 'programming': ['go', 'sql']}",Apr
Data Engineer,"Solution Architect: Data Analytics, Data Engineering, AI",Germany,via BeBee,Full-time,False,Germany,2023-11-11 06:15:55,True,False,Germany,,,,EON Energie Deutschland,"['azure', 'snowflake', 'databricks', 'airflow']","{'cloud': ['azure', 'snowflake', 'databricks'], 'libraries': ['airflow']}",Nov
Data Scientist,Manager Data Science,Germany,via BeBee,Full-time,False,Germany,2023-10-24 06:13:55,False,False,Germany,,,,Workwise GmbH,"['hadoop', 'alteryx', 'excel']","{'analyst_tools': ['alteryx', 'excel'], 'libraries': ['hadoop']}",Oct
Data Engineer,Data Engineer 3DX (Interim),Germany,via Adzuna.de,Full-time,False,Germany,2023-12-06 06:16:12,True,False,Germany,,,,Damen Naval Vlissingen,,,Dec
Data Analyst,Werkstudent*in (m/w/d) für Data Analytics / Web Analytics ...,Germany,via BeBee,Full-time,False,Germany,2023-12-14 06:16:12,True,False,Germany,,,,recyclehero,,,Dec
Data Analyst,Online Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-12-14 06:15:56,True,False,Germany,,,,edding International GmbH,['sap'],{'analyst_tools': ['sap']},Dec
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-09-23 06:27:47,False,False,Germany,,,,Beckhoff Automation GmbH & Co. KG,['python'],{'programming': ['python']},Sep
Data Engineer,Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-12-14 06:16:31,False,False,Germany,,,,Reply Group,"['python', 'java', 'sql', 'scala', 'aws', 'gcp', 'azure', 'databricks', 'snowflake', 'spark', 'hadoop', 'kafka']","{'cloud': ['aws', 'gcp', 'azure', 'databricks', 'snowflake'], 'libraries': ['spark', 'hadoop', 'kafka'], 'programming': ['python', 'java', 'sql', 'scala']}",Dec
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-08-13 06:18:38,False,False,Germany,,,,ENERCON,,,Aug
Data Analyst,Data Analyst (m/w/d),Germany,via XING,Full-time,False,Germany,2023-01-03 15:49:52,True,False,Germany,,,,Oliver Parks,,,Jan
Data Scientist,Data (m/w/d),Germany,via BeBee,Full-time,False,Germany,2023-12-14 06:16:35,True,False,Germany,,,,TUI Cruises GmbH,"['snowflake', 'aws']","{'cloud': ['snowflake', 'aws']}",Dec
Senior Data Engineer,(senior) cloud data engineer,Germany,via BeBee,Full-time,False,Germany,2023-09-22 06:36:20,True,False,Germany,,,,EXXETA AG,"['java', 'python', 'aws', 'azure', 'gcp', 'snowflake', 'hadoop', 'spark', 'kafka', 'sap']","{'analyst_tools': ['sap'], 'cloud': ['aws', 'azure', 'gcp', 'snowflake'], 'libraries': ['hadoop', 'spark', 'kafka'], 'programming': ['java', 'python']}",Sep
Data Analyst,Data Analyst Energiebranche,Germany,via BeBee,Full-time,False,Germany,2023-10-09 06:35:38,True,False,Germany,,,,envia Mitteldeutsche Energie AG,,,Oct
Data Engineer,Data Warehouse Engineer,Germany,via BeBee,Full-time,False,Germany,2023-09-21 06:26:26,True,False,Germany,,,,TSR Recycling GmbH & Co. KG,,,Sep
Business Analyst,Marketing Science Analyst,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-03-07 06:40:37,False,False,Germany,,,,GfK Growth from Knowledge,['excel'],{'analyst_tools': ['excel']},Mar
Data Analyst,Data Analyst:in,Germany,via LinkedIn,Full-time,False,Germany,2023-03-06 07:02:03,True,False,Germany,,,,igus GmbH,"['html', 'css', 'javascript']","{'programming': ['html', 'css', 'javascript']}",Mar
